Date,Price,ProductName,Country,Continent,Currency,Store,Category,Product URL,Price over time
2023-03-15,74.99,SPAR IQF MIXED CHICKEN PORTIONS 2KG,South Africa,Africa,ZAR,Spar,Food and Groceries,https://crossingnelspruit.spar.co.za/products/6001008763618,"{'Date': '2023-03-15', 'Price': 74.99}"
2023-03-16,74.99,SPAR IQF MIXED CHICKEN PORTIONS 2KG,South Africa,Africa,ZAR,Spar,Food and Groceries,https://crossingnelspruit.spar.co.za/products/6001008763618,"{'Date': '2023-03-16', 'Price': 74.99}"
2023-03-17,74.99,SPAR IQF MIXED CHICKEN PORTIONS 2KG,South Africa,Africa,ZAR,Spar,Food and Groceries,https://crossingnelspruit.spar.co.za/products/6001008763618,"{'Date': '2023-03-17', 'Price': 74.99}"
2023-03-18,74.99,SPAR IQF MIXED CHICKEN PORTIONS 2KG,South Africa,Africa,ZAR,Spar,Food and Groceries,https://crossingnelspruit.spar.co.za/products/6001008763618,"{'Date': '2023-03-18', 'Price': 74.99}"
2023-03-19,74.99,SPAR IQF MIXED CHICKEN PORTIONS 2KG,South Africa,Africa,ZAR,Spar,Food and Groceries,https://crossingnelspruit.spar.co.za/products/6001008763618,"{'Date': '2023-03-19', 'Price': 74.99}"
2023-03-20,99.99,SPAR IQF MIXED CHICKEN PORTIONS 2KG,South Africa,Africa,ZAR,Spar,Food and Groceries,https://crossingnelspruit.spar.co.za/products/6001008763618,"{'Date': '2023-03-20', 'Price': 99.99}"
2023-03-21,99.99,SPAR IQF MIXED CHICKEN PORTIONS 2KG,South Africa,Africa,ZAR,Spar,Food and Groceries,https://crossingnelspruit.spar.co.za/products/6001008763618,"{'Date': '2023-03-21', 'Price': 99.99}"
2023-03-22,99.99,SPAR IQF MIXED CHICKEN PORTIONS 2KG,South Africa,Africa,ZAR,Spar,Food and Groceries,https://crossingnelspruit.spar.co.za/products/6001008763618,"{'Date': '2023-03-22', 'Price': 99.99}"
2023-03-23,99.99,SPAR IQF MIXED CHICKEN PORTIONS 2KG,South Africa,Africa,ZAR,Spar,Food and Groceries,https://crossingnelspruit.spar.co.za/products/6001008763618,"{'Date': '2023-03-23', 'Price': 99.99}"
2023-03-24,99.99,SPAR IQF MIXED CHICKEN PORTIONS 2KG,South Africa,Africa,ZAR,Spar,Food and Groceries,https://crossingnelspruit.spar.co.za/products/6001008763618,"{'Date': '2023-03-24', 'Price': 99.99}"
2023-03-25,94.99,SPAR IQF MIXED CHICKEN PORTIONS 2KG,South Africa,Africa,ZAR,Spar,Food and Groceries,https://crossingnelspruit.spar.co.za/products/6001008763618,"{'Date': '2023-03-25', 'Price': 94.99}"
2023-03-26,94.99,SPAR IQF MIXED CHICKEN PORTIONS 2KG,South Africa,Africa,ZAR,Spar,Food and Groceries,https://crossingnelspruit.spar.co.za/products/6001008763618,"{'Date': '2023-03-26', 'Price': 94.99}"
2023-03-27,94.99,SPAR IQF MIXED CHICKEN PORTIONS 2KG,South Africa,Africa,ZAR,Spar,Food and Groceries,https://crossingnelspruit.spar.co.za/products/6001008763618,"{'Date': '2023-03-27', 'Price': 94.99}"
2023-03-28,94.99,SPAR IQF MIXED CHICKEN PORTIONS 2KG,South Africa,Africa,ZAR,Spar,Food and Groceries,https://crossingnelspruit.spar.co.za/products/6001008763618,"{'Date': '2023-03-28', 'Price': 94.99}"
2023-03-29,94.99,SPAR IQF MIXED CHICKEN PORTIONS 2KG,South Africa,Africa,ZAR,Spar,Food and Groceries,https://crossingnelspruit.spar.co.za/products/6001008763618,"{'Date': '2023-03-29', 'Price': 94.99}"
2023-03-30,94.99,SPAR IQF MIXED CHICKEN PORTIONS 2KG,South Africa,Africa,ZAR,Spar,Food and Groceries,https://crossingnelspruit.spar.co.za/products/6001008763618,"{'Date': '2023-03-30', 'Price': 94.99}"
2023-03-31,94.99,SPAR IQF MIXED CHICKEN PORTIONS 2KG,South Africa,Africa,ZAR,Spar,Food and Groceries,https://crossingnelspruit.spar.co.za/products/6001008763618,"{'Date': '2023-03-31', 'Price': 94.99}"
2023-04-01,94.99,SPAR IQF MIXED CHICKEN PORTIONS 2KG,South Africa,Africa,ZAR,Spar,Food and Groceries,https://crossingnelspruit.spar.co.za/products/6001008763618,"{'Date': '2023-04-01', 'Price': 94.99}"
2023-03-01,99.99,ESKORT GOLDEN MEDAL PORK SAUSAGE 750G,South Africa,Africa,ZAR,Spar,Food and Groceries,https://crossingnelspruit.spar.co.za/products/6001336020445,"{'Date': '2023-03-01', 'Price': 99.99}"
2023-03-02,99.99,ESKORT GOLDEN MEDAL PORK SAUSAGE 750G,South Africa,Africa,ZAR,Spar,Food and Groceries,https://crossingnelspruit.spar.co.za/products/6001336020445,"{'Date': '2023-03-02', 'Price': 99.99}"
2023-03-03,99.99,ESKORT GOLDEN MEDAL PORK SAUSAGE 750G,South Africa,Africa,ZAR,Spar,Food and Groceries,https://crossingnelspruit.spar.co.za/products/6001336020445,"{'Date': '2023-03-03', 'Price': 99.99}"
2023-03-04,99.99,ESKORT GOLDEN MEDAL PORK SAUSAGE 750G,South Africa,Africa,ZAR,Spar,Food and Groceries,https://crossingnelspruit.spar.co.za/products/6001336020445,"{'Date': '2023-03-04', 'Price': 99.99}"
2023-03-05,99.99,ESKORT GOLDEN MEDAL PORK SAUSAGE 750G,South Africa,Africa,ZAR,Spar,Food and Groceries,https://crossingnelspruit.spar.co.za/products/6001336020445,"{'Date': '2023-03-05', 'Price': 99.99}"
2023-03-06,99.99,ESKORT GOLDEN MEDAL PORK SAUSAGE 750G,South Africa,Africa,ZAR,Spar,Food and Groceries,https://crossingnelspruit.spar.co.za/products/6001336020445,"{'Date': '2023-03-06', 'Price': 99.99}"
2023-03-07,99.99,ESKORT GOLDEN MEDAL PORK SAUSAGE 750G,South Africa,Africa,ZAR,Spar,Food and Groceries,https://crossingnelspruit.spar.co.za/products/6001336020445,"{'Date': '2023-03-07', 'Price': 99.99}"
2023-03-08,99.99,ESKORT GOLDEN MEDAL PORK SAUSAGE 750G,South Africa,Africa,ZAR,Spar,Food and Groceries,https://crossingnelspruit.spar.co.za/products/6001336020445,"{'Date': '2023-03-08', 'Price': 99.99}"
2023-03-09,99.99,ESKORT GOLDEN MEDAL PORK SAUSAGE 750G,South Africa,Africa,ZAR,Spar,Food and Groceries,https://crossingnelspruit.spar.co.za/products/6001336020445,"{'Date': '2023-03-09', 'Price': 99.99}"
2023-03-10,99.99,ESKORT GOLDEN MEDAL PORK SAUSAGE 750G,South Africa,Africa,ZAR,Spar,Food and Groceries,https://crossingnelspruit.spar.co.za/products/6001336020445,"{'Date': '2023-03-10', 'Price': 99.99}"
2023-03-11,99.99,ESKORT GOLDEN MEDAL PORK SAUSAGE 750G,South Africa,Africa,ZAR,Spar,Food and Groceries,https://crossingnelspruit.spar.co.za/products/6001336020445,"{'Date': '2023-03-11', 'Price': 99.99}"
2023-03-12,99.99,ESKORT GOLDEN MEDAL PORK SAUSAGE 750G,South Africa,Africa,ZAR,Spar,Food and Groceries,https://crossingnelspruit.spar.co.za/products/6001336020445,"{'Date': '2023-03-12', 'Price': 99.99}"
2023-03-13,99.99,ESKORT GOLDEN MEDAL PORK SAUSAGE 750G,South Africa,Africa,ZAR,Spar,Food and Groceries,https://crossingnelspruit.spar.co.za/products/6001336020445,"{'Date': '2023-03-13', 'Price': 99.99}"
2023-03-14,99.99,ESKORT GOLDEN MEDAL PORK SAUSAGE 750G,South Africa,Africa,ZAR,Spar,Food and Groceries,https://crossingnelspruit.spar.co.za/products/6001336020445,"{'Date': '2023-03-14', 'Price': 99.99}"
2023-03-15,99.99,ESKORT GOLDEN MEDAL PORK SAUSAGE 750G,South Africa,Africa,ZAR,Spar,Food and Groceries,https://crossingnelspruit.spar.co.za/products/6001336020445,"{'Date': '2023-03-15', 'Price': 99.99}"
2023-03-16,99.99,ESKORT GOLDEN MEDAL PORK SAUSAGE 750G,South Africa,Africa,ZAR,Spar,Food and Groceries,https://crossingnelspruit.spar.co.za/products/6001336020445,"{'Date': '2023-03-16', 'Price': 99.99}"
2023-03-17,99.99,ESKORT GOLDEN MEDAL PORK SAUSAGE 750G,South Africa,Africa,ZAR,Spar,Food and Groceries,https://crossingnelspruit.spar.co.za/products/6001336020445,"{'Date': '2023-03-17', 'Price': 99.99}"
2023-03-18,99.99,ESKORT GOLDEN MEDAL PORK SAUSAGE 750G,South Africa,Africa,ZAR,Spar,Food and Groceries,https://crossingnelspruit.spar.co.za/products/6001336020445,"{'Date': '2023-03-18', 'Price': 99.99}"
2023-03-19,99.99,ESKORT GOLDEN MEDAL PORK SAUSAGE 750G,South Africa,Africa,ZAR,Spar,Food and Groceries,https://crossingnelspruit.spar.co.za/products/6001336020445,"{'Date': '2023-03-19', 'Price': 99.99}"
2023-03-20,99.99,ESKORT GOLDEN MEDAL PORK SAUSAGE 750G,South Africa,Africa,ZAR,Spar,Food and Groceries,https://crossingnelspruit.spar.co.za/products/6001336020445,"{'Date': '2023-03-20', 'Price': 99.99}"
2023-03-21,99.99,ESKORT GOLDEN MEDAL PORK SAUSAGE 750G,South Africa,Africa,ZAR,Spar,Food and Groceries,https://crossingnelspruit.spar.co.za/products/6001336020445,"{'Date': '2023-03-21', 'Price': 99.99}"
2023-03-22,99.99,ESKORT GOLDEN MEDAL PORK SAUSAGE 750G,South Africa,Africa,ZAR,Spar,Food and Groceries,https://crossingnelspruit.spar.co.za/products/6001336020445,"{'Date': '2023-03-22', 'Price': 99.99}"
2023-03-23,99.99,ESKORT GOLDEN MEDAL PORK SAUSAGE 750G,South Africa,Africa,ZAR,Spar,Food and Groceries,https://crossingnelspruit.spar.co.za/products/6001336020445,"{'Date': '2023-03-23', 'Price': 99.99}"
2023-03-24,99.99,ESKORT GOLDEN MEDAL PORK SAUSAGE 750G,South Africa,Africa,ZAR,Spar,Food and Groceries,https://crossingnelspruit.spar.co.za/products/6001336020445,"{'Date': '2023-03-24', 'Price': 99.99}"
2023-03-25,99.99,ESKORT GOLDEN MEDAL PORK SAUSAGE 750G,South Africa,Africa,ZAR,Spar,Food and Groceries,https://crossingnelspruit.spar.co.za/products/6001336020445,"{'Date': '2023-03-25', 'Price': 99.99}"
2023-03-26,99.99,ESKORT GOLDEN MEDAL PORK SAUSAGE 750G,South Africa,Africa,ZAR,Spar,Food and Groceries,https://crossingnelspruit.spar.co.za/products/6001336020445,"{'Date': '2023-03-26', 'Price': 99.99}"
2023-03-27,99.99,ESKORT GOLDEN MEDAL PORK SAUSAGE 750G,South Africa,Africa,ZAR,Spar,Food and Groceries,https://crossingnelspruit.spar.co.za/products/6001336020445,"{'Date': '2023-03-27', 'Price': 99.99}"
2023-03-28,99.99,ESKORT GOLDEN MEDAL PORK SAUSAGE 750G,South Africa,Africa,ZAR,Spar,Food and Groceries,https://crossingnelspruit.spar.co.za/products/6001336020445,"{'Date': '2023-03-28', 'Price': 99.99}"
2023-03-29,99.99,ESKORT GOLDEN MEDAL PORK SAUSAGE 750G,South Africa,Africa,ZAR,Spar,Food and Groceries,https://crossingnelspruit.spar.co.za/products/6001336020445,"{'Date': '2023-03-29', 'Price': 99.99}"
2023-03-30,99.99,ESKORT GOLDEN MEDAL PORK SAUSAGE 750G,South Africa,Africa,ZAR,Spar,Food and Groceries,https://crossingnelspruit.spar.co.za/products/6001336020445,"{'Date': '2023-03-30', 'Price': 99.99}"
2023-03-31,99.99,ESKORT GOLDEN MEDAL PORK SAUSAGE 750G,South Africa,Africa,ZAR,Spar,Food and Groceries,https://crossingnelspruit.spar.co.za/products/6001336020445,"{'Date': '2023-03-31', 'Price': 99.99}"
2023-04-01,99.99,ESKORT GOLDEN MEDAL PORK SAUSAGE 750G,South Africa,Africa,ZAR,Spar,Food and Groceries,https://crossingnelspruit.spar.co.za/products/6001336020445,"{'Date': '2023-04-01', 'Price': 99.99}"
2023-03-01,51.99,SPAR CRUMBED CHICKEN BURGERS 520GR,South Africa,Africa,ZAR,Spar,Food and Groceries,https://crossingnelspruit.spar.co.za/products/6001008753817,"{'Date': '2023-03-01', 'Price': 51.99}"
2023-03-02,51.99,SPAR CRUMBED CHICKEN BURGERS 520GR,South Africa,Africa,ZAR,Spar,Food and Groceries,https://crossingnelspruit.spar.co.za/products/6001008753817,"{'Date': '2023-03-02', 'Price': 51.99}"
2023-03-03,51.99,SPAR CRUMBED CHICKEN BURGERS 520GR,South Africa,Africa,ZAR,Spar,Food and Groceries,https://crossingnelspruit.spar.co.za/products/6001008753817,"{'Date': '2023-03-03', 'Price': 51.99}"
2023-03-04,51.99,SPAR CRUMBED CHICKEN BURGERS 520GR,South Africa,Africa,ZAR,Spar,Food and Groceries,https://crossingnelspruit.spar.co.za/products/6001008753817,"{'Date': '2023-03-04', 'Price': 51.99}"
2023-03-05,51.99,SPAR CRUMBED CHICKEN BURGERS 520GR,South Africa,Africa,ZAR,Spar,Food and Groceries,https://crossingnelspruit.spar.co.za/products/6001008753817,"{'Date': '2023-03-05', 'Price': 51.99}"
2023-03-06,51.99,SPAR CRUMBED CHICKEN BURGERS 520GR,South Africa,Africa,ZAR,Spar,Food and Groceries,https://crossingnelspruit.spar.co.za/products/6001008753817,"{'Date': '2023-03-06', 'Price': 51.99}"
2023-03-07,51.99,SPAR CRUMBED CHICKEN BURGERS 520GR,South Africa,Africa,ZAR,Spar,Food and Groceries,https://crossingnelspruit.spar.co.za/products/6001008753817,"{'Date': '2023-03-07', 'Price': 51.99}"
2023-03-08,51.99,SPAR CRUMBED CHICKEN BURGERS 520GR,South Africa,Africa,ZAR,Spar,Food and Groceries,https://crossingnelspruit.spar.co.za/products/6001008753817,"{'Date': '2023-03-08', 'Price': 51.99}"
2023-03-09,51.99,SPAR CRUMBED CHICKEN BURGERS 520GR,South Africa,Africa,ZAR,Spar,Food and Groceries,https://crossingnelspruit.spar.co.za/products/6001008753817,"{'Date': '2023-03-09', 'Price': 51.99}"
2023-03-10,54.99,SPAR CRUMBED CHICKEN BURGERS 520GR,South Africa,Africa,ZAR,Spar,Food and Groceries,https://crossingnelspruit.spar.co.za/products/6001008753817,"{'Date': '2023-03-10', 'Price': 54.99}"
2023-03-11,54.99,SPAR CRUMBED CHICKEN BURGERS 520GR,South Africa,Africa,ZAR,Spar,Food and Groceries,https://crossingnelspruit.spar.co.za/products/6001008753817,"{'Date': '2023-03-11', 'Price': 54.99}"
2023-03-12,54.99,SPAR CRUMBED CHICKEN BURGERS 520GR,South Africa,Africa,ZAR,Spar,Food and Groceries,https://crossingnelspruit.spar.co.za/products/6001008753817,"{'Date': '2023-03-12', 'Price': 54.99}"
2023-03-13,54.99,SPAR CRUMBED CHICKEN BURGERS 520GR,South Africa,Africa,ZAR,Spar,Food and Groceries,https://crossingnelspruit.spar.co.za/products/6001008753817,"{'Date': '2023-03-13', 'Price': 54.99}"
2023-03-14,54.99,SPAR CRUMBED CHICKEN BURGERS 520GR,South Africa,Africa,ZAR,Spar,Food and Groceries,https://crossingnelspruit.spar.co.za/products/6001008753817,"{'Date': '2023-03-14', 'Price': 54.99}"
2023-03-15,54.99,SPAR CRUMBED CHICKEN BURGERS 520GR,South Africa,Africa,ZAR,Spar,Food and Groceries,https://crossingnelspruit.spar.co.za/products/6001008753817,"{'Date': '2023-03-15', 'Price': 54.99}"
2023-03-16,54.99,SPAR CRUMBED CHICKEN BURGERS 520GR,South Africa,Africa,ZAR,Spar,Food and Groceries,https://crossingnelspruit.spar.co.za/products/6001008753817,"{'Date': '2023-03-16', 'Price': 54.99}"
2023-03-17,54.99,SPAR CRUMBED CHICKEN BURGERS 520GR,South Africa,Africa,ZAR,Spar,Food and Groceries,https://crossingnelspruit.spar.co.za/products/6001008753817,"{'Date': '2023-03-17', 'Price': 54.99}"
2023-03-18,54.99,SPAR CRUMBED CHICKEN BURGERS 520GR,South Africa,Africa,ZAR,Spar,Food and Groceries,https://crossingnelspruit.spar.co.za/products/6001008753817,"{'Date': '2023-03-18', 'Price': 54.99}"
2023-03-19,54.99,SPAR CRUMBED CHICKEN BURGERS 520GR,South Africa,Africa,ZAR,Spar,Food and Groceries,https://crossingnelspruit.spar.co.za/products/6001008753817,"{'Date': '2023-03-19', 'Price': 54.99}"
2023-03-20,54.99,SPAR CRUMBED CHICKEN BURGERS 520GR,South Africa,Africa,ZAR,Spar,Food and Groceries,https://crossingnelspruit.spar.co.za/products/6001008753817,"{'Date': '2023-03-20', 'Price': 54.99}"
2023-03-21,54.99,SPAR CRUMBED CHICKEN BURGERS 520GR,South Africa,Africa,ZAR,Spar,Food and Groceries,https://crossingnelspruit.spar.co.za/products/6001008753817,"{'Date': '2023-03-21', 'Price': 54.99}"
2023-03-22,54.99,SPAR CRUMBED CHICKEN BURGERS 520GR,South Africa,Africa,ZAR,Spar,Food and Groceries,https://crossingnelspruit.spar.co.za/products/6001008753817,"{'Date': '2023-03-22', 'Price': 54.99}"
2023-03-23,54.99,SPAR CRUMBED CHICKEN BURGERS 520GR,South Africa,Africa,ZAR,Spar,Food and Groceries,https://crossingnelspruit.spar.co.za/products/6001008753817,"{'Date': '2023-03-23', 'Price': 54.99}"
2023-03-24,54.99,SPAR CRUMBED CHICKEN BURGERS 520GR,South Africa,Africa,ZAR,Spar,Food and Groceries,https://crossingnelspruit.spar.co.za/products/6001008753817,"{'Date': '2023-03-24', 'Price': 54.99}"
2023-03-25,54.99,SPAR CRUMBED CHICKEN BURGERS 520GR,South Africa,Africa,ZAR,Spar,Food and Groceries,https://crossingnelspruit.spar.co.za/products/6001008753817,"{'Date': '2023-03-25', 'Price': 54.99}"
2023-03-26,54.99,SPAR CRUMBED CHICKEN BURGERS 520GR,South Africa,Africa,ZAR,Spar,Food and Groceries,https://crossingnelspruit.spar.co.za/products/6001008753817,"{'Date': '2023-03-26', 'Price': 54.99}"
2023-03-27,54.99,SPAR CRUMBED CHICKEN BURGERS 520GR,South Africa,Africa,ZAR,Spar,Food and Groceries,https://crossingnelspruit.spar.co.za/products/6001008753817,"{'Date': '2023-03-27', 'Price': 54.99}"
2023-03-28,54.99,SPAR CRUMBED CHICKEN BURGERS 520GR,South Africa,Africa,ZAR,Spar,Food and Groceries,https://crossingnelspruit.spar.co.za/products/6001008753817,"{'Date': '2023-03-28', 'Price': 54.99}"
2023-03-29,54.99,SPAR CRUMBED CHICKEN BURGERS 520GR,South Africa,Africa,ZAR,Spar,Food and Groceries,https://crossingnelspruit.spar.co.za/products/6001008753817,"{'Date': '2023-03-29', 'Price': 54.99}"
2023-03-30,54.99,SPAR CRUMBED CHICKEN BURGERS 520GR,South Africa,Africa,ZAR,Spar,Food and Groceries,https://crossingnelspruit.spar.co.za/products/6001008753817,"{'Date': '2023-03-30', 'Price': 54.99}"
2023-03-31,54.99,SPAR CRUMBED CHICKEN BURGERS 520GR,South Africa,Africa,ZAR,Spar,Food and Groceries,https://crossingnelspruit.spar.co.za/products/6001008753817,"{'Date': '2023-03-31', 'Price': 54.99}"
2023-04-01,54.99,SPAR CRUMBED CHICKEN BURGERS 520GR,South Africa,Africa,ZAR,Spar,Food and Groceries,https://crossingnelspruit.spar.co.za/products/6001008753817,"{'Date': '2023-04-01', 'Price': 54.99}"
2023-03-01,69.99,SPAR IQF CHICKEN THIGHS 1.5KG,South Africa,Africa,ZAR,Spar,Food and Groceries,https://crossingnelspruit.spar.co.za/products/6001008763632,"{'Date': '2023-03-01', 'Price': 69.99}"
2023-03-02,69.99,SPAR IQF CHICKEN THIGHS 1.5KG,South Africa,Africa,ZAR,Spar,Food and Groceries,https://crossingnelspruit.spar.co.za/products/6001008763632,"{'Date': '2023-03-02', 'Price': 69.99}"
2023-03-03,69.99,SPAR IQF CHICKEN THIGHS 1.5KG,South Africa,Africa,ZAR,Spar,Food and Groceries,https://crossingnelspruit.spar.co.za/products/6001008763632,"{'Date': '2023-03-03', 'Price': 69.99}"
2023-03-04,69.99,SPAR IQF CHICKEN THIGHS 1.5KG,South Africa,Africa,ZAR,Spar,Food and Groceries,https://crossingnelspruit.spar.co.za/products/6001008763632,"{'Date': '2023-03-04', 'Price': 69.99}"
2023-03-05,69.99,SPAR IQF CHICKEN THIGHS 1.5KG,South Africa,Africa,ZAR,Spar,Food and Groceries,https://crossingnelspruit.spar.co.za/products/6001008763632,"{'Date': '2023-03-05', 'Price': 69.99}"
2023-03-06,69.99,SPAR IQF CHICKEN THIGHS 1.5KG,South Africa,Africa,ZAR,Spar,Food and Groceries,https://crossingnelspruit.spar.co.za/products/6001008763632,"{'Date': '2023-03-06', 'Price': 69.99}"
2023-03-07,69.99,SPAR IQF CHICKEN THIGHS 1.5KG,South Africa,Africa,ZAR,Spar,Food and Groceries,https://crossingnelspruit.spar.co.za/products/6001008763632,"{'Date': '2023-03-07', 'Price': 69.99}"
2023-03-08,69.99,SPAR IQF CHICKEN THIGHS 1.5KG,South Africa,Africa,ZAR,Spar,Food and Groceries,https://crossingnelspruit.spar.co.za/products/6001008763632,"{'Date': '2023-03-08', 'Price': 69.99}"
2023-03-09,69.99,SPAR IQF CHICKEN THIGHS 1.5KG,South Africa,Africa,ZAR,Spar,Food and Groceries,https://crossingnelspruit.spar.co.za/products/6001008763632,"{'Date': '2023-03-09', 'Price': 69.99}"
2023-03-10,69.99,SPAR IQF CHICKEN THIGHS 1.5KG,South Africa,Africa,ZAR,Spar,Food and Groceries,https://crossingnelspruit.spar.co.za/products/6001008763632,"{'Date': '2023-03-10', 'Price': 69.99}"
2023-03-11,69.99,SPAR IQF CHICKEN THIGHS 1.5KG,South Africa,Africa,ZAR,Spar,Food and Groceries,https://crossingnelspruit.spar.co.za/products/6001008763632,"{'Date': '2023-03-11', 'Price': 69.99}"
2023-03-12,69.99,SPAR IQF CHICKEN THIGHS 1.5KG,South Africa,Africa,ZAR,Spar,Food and Groceries,https://crossingnelspruit.spar.co.za/products/6001008763632,"{'Date': '2023-03-12', 'Price': 69.99}"
2023-03-13,69.99,SPAR IQF CHICKEN THIGHS 1.5KG,South Africa,Africa,ZAR,Spar,Food and Groceries,https://crossingnelspruit.spar.co.za/products/6001008763632,"{'Date': '2023-03-13', 'Price': 69.99}"
2023-03-14,69.99,SPAR IQF CHICKEN THIGHS 1.5KG,South Africa,Africa,ZAR,Spar,Food and Groceries,https://crossingnelspruit.spar.co.za/products/6001008763632,"{'Date': '2023-03-14', 'Price': 69.99}"
2023-03-15,69.99,SPAR IQF CHICKEN THIGHS 1.5KG,South Africa,Africa,ZAR,Spar,Food and Groceries,https://crossingnelspruit.spar.co.za/products/6001008763632,"{'Date': '2023-03-15', 'Price': 69.99}"
2023-03-16,69.99,SPAR IQF CHICKEN THIGHS 1.5KG,South Africa,Africa,ZAR,Spar,Food and Groceries,https://crossingnelspruit.spar.co.za/products/6001008763632,"{'Date': '2023-03-16', 'Price': 69.99}"
2023-03-17,69.99,SPAR IQF CHICKEN THIGHS 1.5KG,South Africa,Africa,ZAR,Spar,Food and Groceries,https://crossingnelspruit.spar.co.za/products/6001008763632,"{'Date': '2023-03-17', 'Price': 69.99}"
2023-03-18,69.99,SPAR IQF CHICKEN THIGHS 1.5KG,South Africa,Africa,ZAR,Spar,Food and Groceries,https://crossingnelspruit.spar.co.za/products/6001008763632,"{'Date': '2023-03-18', 'Price': 69.99}"
2023-03-19,69.99,SPAR IQF CHICKEN THIGHS 1.5KG,South Africa,Africa,ZAR,Spar,Food and Groceries,https://crossingnelspruit.spar.co.za/products/6001008763632,"{'Date': '2023-03-19', 'Price': 69.99}"
2023-03-20,69.99,SPAR IQF CHICKEN THIGHS 1.5KG,South Africa,Africa,ZAR,Spar,Food and Groceries,https://crossingnelspruit.spar.co.za/products/6001008763632,"{'Date': '2023-03-20', 'Price': 69.99}"
2023-03-21,69.99,SPAR IQF CHICKEN THIGHS 1.5KG,South Africa,Africa,ZAR,Spar,Food and Groceries,https://crossingnelspruit.spar.co.za/products/6001008763632,"{'Date': '2023-03-21', 'Price': 69.99}"
2023-03-22,69.99,SPAR IQF CHICKEN THIGHS 1.5KG,South Africa,Africa,ZAR,Spar,Food and Groceries,https://crossingnelspruit.spar.co.za/products/6001008763632,"{'Date': '2023-03-22', 'Price': 69.99}"
