Date,Price,DayOnDayPriceDiff,ProductName,Country,Continent,Currency,Store,Category,Product URL,Price over time
2023-03-01,104.99,,PnP Chicken Viennas 1kg,South Africa,Africa,ZAR,Pick n Pay,Food and Groceries,https://www.pnp.co.za/pnpstorefront/pnp/en/All-Products/Deli-%26-Party/Prepared-Meats/PnP-Chicken-Viennas-1kg/p/000000000000531653_EA,"{'Date': '2023-03-01', 'Price': 104.99}"
2023-03-02,104.99,0.0,PnP Chicken Viennas 1kg,South Africa,Africa,ZAR,Pick n Pay,Food and Groceries,https://www.pnp.co.za/pnpstorefront/pnp/en/All-Products/Deli-%26-Party/Prepared-Meats/PnP-Chicken-Viennas-1kg/p/000000000000531653_EA,"{'Date': '2023-03-02', 'Price': 104.99}"
2023-03-03,104.99,0.0,PnP Chicken Viennas 1kg,South Africa,Africa,ZAR,Pick n Pay,Food and Groceries,https://www.pnp.co.za/pnpstorefront/pnp/en/All-Products/Deli-%26-Party/Prepared-Meats/PnP-Chicken-Viennas-1kg/p/000000000000531653_EA,"{'Date': '2023-03-03', 'Price': 104.99}"
2023-03-04,104.99,0.0,PnP Chicken Viennas 1kg,South Africa,Africa,ZAR,Pick n Pay,Food and Groceries,https://www.pnp.co.za/pnpstorefront/pnp/en/All-Products/Deli-%26-Party/Prepared-Meats/PnP-Chicken-Viennas-1kg/p/000000000000531653_EA,"{'Date': '2023-03-04', 'Price': 104.99}"
2023-03-05,104.99,0.0,PnP Chicken Viennas 1kg,South Africa,Africa,ZAR,Pick n Pay,Food and Groceries,https://www.pnp.co.za/pnpstorefront/pnp/en/All-Products/Deli-%26-Party/Prepared-Meats/PnP-Chicken-Viennas-1kg/p/000000000000531653_EA,"{'Date': '2023-03-05', 'Price': 104.99}"
2023-03-06,104.99,0.0,PnP Chicken Viennas 1kg,South Africa,Africa,ZAR,Pick n Pay,Food and Groceries,https://www.pnp.co.za/pnpstorefront/pnp/en/All-Products/Deli-%26-Party/Prepared-Meats/PnP-Chicken-Viennas-1kg/p/000000000000531653_EA,"{'Date': '2023-03-06', 'Price': 104.99}"
2023-03-07,104.99,0.0,PnP Chicken Viennas 1kg,South Africa,Africa,ZAR,Pick n Pay,Food and Groceries,https://www.pnp.co.za/pnpstorefront/pnp/en/All-Products/Deli-%26-Party/Prepared-Meats/PnP-Chicken-Viennas-1kg/p/000000000000531653_EA,"{'Date': '2023-03-07', 'Price': 104.99}"
2023-03-08,104.99,0.0,PnP Chicken Viennas 1kg,South Africa,Africa,ZAR,Pick n Pay,Food and Groceries,https://www.pnp.co.za/pnpstorefront/pnp/en/All-Products/Deli-%26-Party/Prepared-Meats/PnP-Chicken-Viennas-1kg/p/000000000000531653_EA,"{'Date': '2023-03-08', 'Price': 104.99}"
2023-03-09,104.99,0.0,PnP Chicken Viennas 1kg,South Africa,Africa,ZAR,Pick n Pay,Food and Groceries,https://www.pnp.co.za/pnpstorefront/pnp/en/All-Products/Deli-%26-Party/Prepared-Meats/PnP-Chicken-Viennas-1kg/p/000000000000531653_EA,"{'Date': '2023-03-09', 'Price': 104.99}"
2023-03-10,104.99,0.0,PnP Chicken Viennas 1kg,South Africa,Africa,ZAR,Pick n Pay,Food and Groceries,https://www.pnp.co.za/pnpstorefront/pnp/en/All-Products/Deli-%26-Party/Prepared-Meats/PnP-Chicken-Viennas-1kg/p/000000000000531653_EA,"{'Date': '2023-03-10', 'Price': 104.99}"
2023-03-11,104.99,0.0,PnP Chicken Viennas 1kg,South Africa,Africa,ZAR,Pick n Pay,Food and Groceries,https://www.pnp.co.za/pnpstorefront/pnp/en/All-Products/Deli-%26-Party/Prepared-Meats/PnP-Chicken-Viennas-1kg/p/000000000000531653_EA,"{'Date': '2023-03-11', 'Price': 104.99}"
2023-03-20,104.99,0.0,PnP Chicken Viennas 1kg,South Africa,Africa,ZAR,Pick n Pay,Food and Groceries,https://www.pnp.co.za/pnpstorefront/pnp/en/All-Products/Deli-%26-Party/Prepared-Meats/PnP-Chicken-Viennas-1kg/p/000000000000531653_EA,"{'Date': '2023-03-20', 'Price': 104.99}"
2023-03-21,104.99,0.0,PnP Chicken Viennas 1kg,South Africa,Africa,ZAR,Pick n Pay,Food and Groceries,https://www.pnp.co.za/pnpstorefront/pnp/en/All-Products/Deli-%26-Party/Prepared-Meats/PnP-Chicken-Viennas-1kg/p/000000000000531653_EA,"{'Date': '2023-03-21', 'Price': 104.99}"
2023-03-22,104.99,0.0,PnP Chicken Viennas 1kg,South Africa,Africa,ZAR,Pick n Pay,Food and Groceries,https://www.pnp.co.za/pnpstorefront/pnp/en/All-Products/Deli-%26-Party/Prepared-Meats/PnP-Chicken-Viennas-1kg/p/000000000000531653_EA,"{'Date': '2023-03-22', 'Price': 104.99}"
2023-03-23,104.99,0.0,PnP Chicken Viennas 1kg,South Africa,Africa,ZAR,Pick n Pay,Food and Groceries,https://www.pnp.co.za/pnpstorefront/pnp/en/All-Products/Deli-%26-Party/Prepared-Meats/PnP-Chicken-Viennas-1kg/p/000000000000531653_EA,"{'Date': '2023-03-23', 'Price': 104.99}"
2023-03-24,104.99,0.0,PnP Chicken Viennas 1kg,South Africa,Africa,ZAR,Pick n Pay,Food and Groceries,https://www.pnp.co.za/pnpstorefront/pnp/en/All-Products/Deli-%26-Party/Prepared-Meats/PnP-Chicken-Viennas-1kg/p/000000000000531653_EA,"{'Date': '2023-03-24', 'Price': 104.99}"
2023-03-25,104.99,0.0,PnP Chicken Viennas 1kg,South Africa,Africa,ZAR,Pick n Pay,Food and Groceries,https://www.pnp.co.za/pnpstorefront/pnp/en/All-Products/Deli-%26-Party/Prepared-Meats/PnP-Chicken-Viennas-1kg/p/000000000000531653_EA,"{'Date': '2023-03-25', 'Price': 104.99}"
2023-03-26,104.99,0.0,PnP Chicken Viennas 1kg,South Africa,Africa,ZAR,Pick n Pay,Food and Groceries,https://www.pnp.co.za/pnpstorefront/pnp/en/All-Products/Deli-%26-Party/Prepared-Meats/PnP-Chicken-Viennas-1kg/p/000000000000531653_EA,"{'Date': '2023-03-26', 'Price': 104.99}"
2023-03-27,104.99,0.0,PnP Chicken Viennas 1kg,South Africa,Africa,ZAR,Pick n Pay,Food and Groceries,https://www.pnp.co.za/pnpstorefront/pnp/en/All-Products/Deli-%26-Party/Prepared-Meats/PnP-Chicken-Viennas-1kg/p/000000000000531653_EA,"{'Date': '2023-03-27', 'Price': 104.99}"
2023-03-28,104.99,0.0,PnP Chicken Viennas 1kg,South Africa,Africa,ZAR,Pick n Pay,Food and Groceries,https://www.pnp.co.za/pnpstorefront/pnp/en/All-Products/Deli-%26-Party/Prepared-Meats/PnP-Chicken-Viennas-1kg/p/000000000000531653_EA,"{'Date': '2023-03-28', 'Price': 104.99}"
2023-03-29,104.99,0.0,PnP Chicken Viennas 1kg,South Africa,Africa,ZAR,Pick n Pay,Food and Groceries,https://www.pnp.co.za/pnpstorefront/pnp/en/All-Products/Deli-%26-Party/Prepared-Meats/PnP-Chicken-Viennas-1kg/p/000000000000531653_EA,"{'Date': '2023-03-29', 'Price': 104.99}"
2023-03-30,104.99,0.0,PnP Chicken Viennas 1kg,South Africa,Africa,ZAR,Pick n Pay,Food and Groceries,https://www.pnp.co.za/pnpstorefront/pnp/en/All-Products/Deli-%26-Party/Prepared-Meats/PnP-Chicken-Viennas-1kg/p/000000000000531653_EA,"{'Date': '2023-03-30', 'Price': 104.99}"
2023-03-31,104.99,0.0,PnP Chicken Viennas 1kg,South Africa,Africa,ZAR,Pick n Pay,Food and Groceries,https://www.pnp.co.za/pnpstorefront/pnp/en/All-Products/Deli-%26-Party/Prepared-Meats/PnP-Chicken-Viennas-1kg/p/000000000000531653_EA,"{'Date': '2023-03-31', 'Price': 104.99}"
2023-04-01,104.99,0.0,PnP Chicken Viennas 1kg,South Africa,Africa,ZAR,Pick n Pay,Food and Groceries,https://www.pnp.co.za/pnpstorefront/pnp/en/All-Products/Deli-%26-Party/Prepared-Meats/PnP-Chicken-Viennas-1kg/p/000000000000531653_EA,"{'Date': '2023-04-01', 'Price': 104.99}"
2023-03-01,89.99,,I&J Beefers Beef Patties 800g,South Africa,Africa,ZAR,Pick n Pay,Food and Groceries,https://www.pnp.co.za/pnpstorefront/pnp/en/All-Products/Frozen-Food/Frozen-Meat/Meat/I%26J-Beefers-Beef-Patties-800g/p/000000000000218119_EA,"{'Date': '2023-03-01', 'Price': 89.99}"
2023-03-02,89.99,0.0,I&J Beefers Beef Patties 800g,South Africa,Africa,ZAR,Pick n Pay,Food and Groceries,https://www.pnp.co.za/pnpstorefront/pnp/en/All-Products/Frozen-Food/Frozen-Meat/Meat/I%26J-Beefers-Beef-Patties-800g/p/000000000000218119_EA,"{'Date': '2023-03-02', 'Price': 89.99}"
2023-03-03,89.99,0.0,I&J Beefers Beef Patties 800g,South Africa,Africa,ZAR,Pick n Pay,Food and Groceries,https://www.pnp.co.za/pnpstorefront/pnp/en/All-Products/Frozen-Food/Frozen-Meat/Meat/I%26J-Beefers-Beef-Patties-800g/p/000000000000218119_EA,"{'Date': '2023-03-03', 'Price': 89.99}"
2023-03-04,89.99,0.0,I&J Beefers Beef Patties 800g,South Africa,Africa,ZAR,Pick n Pay,Food and Groceries,https://www.pnp.co.za/pnpstorefront/pnp/en/All-Products/Frozen-Food/Frozen-Meat/Meat/I%26J-Beefers-Beef-Patties-800g/p/000000000000218119_EA,"{'Date': '2023-03-04', 'Price': 89.99}"
2023-03-06,89.99,0.0,I&J Beefers Beef Patties 800g,South Africa,Africa,ZAR,Pick n Pay,Food and Groceries,https://www.pnp.co.za/pnpstorefront/pnp/en/All-Products/Frozen-Food/Frozen-Meat/Meat/I%26J-Beefers-Beef-Patties-800g/p/000000000000218119_EA,"{'Date': '2023-03-06', 'Price': 89.99}"
2023-03-07,89.99,0.0,I&J Beefers Beef Patties 800g,South Africa,Africa,ZAR,Pick n Pay,Food and Groceries,https://www.pnp.co.za/pnpstorefront/pnp/en/All-Products/Frozen-Food/Frozen-Meat/Meat/I%26J-Beefers-Beef-Patties-800g/p/000000000000218119_EA,"{'Date': '2023-03-07', 'Price': 89.99}"
2023-03-08,89.99,0.0,I&J Beefers Beef Patties 800g,South Africa,Africa,ZAR,Pick n Pay,Food and Groceries,https://www.pnp.co.za/pnpstorefront/pnp/en/All-Products/Frozen-Food/Frozen-Meat/Meat/I%26J-Beefers-Beef-Patties-800g/p/000000000000218119_EA,"{'Date': '2023-03-08', 'Price': 89.99}"
2023-03-09,89.99,0.0,I&J Beefers Beef Patties 800g,South Africa,Africa,ZAR,Pick n Pay,Food and Groceries,https://www.pnp.co.za/pnpstorefront/pnp/en/All-Products/Frozen-Food/Frozen-Meat/Meat/I%26J-Beefers-Beef-Patties-800g/p/000000000000218119_EA,"{'Date': '2023-03-09', 'Price': 89.99}"
2023-03-10,89.99,0.0,I&J Beefers Beef Patties 800g,South Africa,Africa,ZAR,Pick n Pay,Food and Groceries,https://www.pnp.co.za/pnpstorefront/pnp/en/All-Products/Frozen-Food/Frozen-Meat/Meat/I%26J-Beefers-Beef-Patties-800g/p/000000000000218119_EA,"{'Date': '2023-03-10', 'Price': 89.99}"
2023-03-11,89.99,0.0,I&J Beefers Beef Patties 800g,South Africa,Africa,ZAR,Pick n Pay,Food and Groceries,https://www.pnp.co.za/pnpstorefront/pnp/en/All-Products/Frozen-Food/Frozen-Meat/Meat/I%26J-Beefers-Beef-Patties-800g/p/000000000000218119_EA,"{'Date': '2023-03-11', 'Price': 89.99}"
2023-03-12,89.99,0.0,I&J Beefers Beef Patties 800g,South Africa,Africa,ZAR,Pick n Pay,Food and Groceries,https://www.pnp.co.za/pnpstorefront/pnp/en/All-Products/Frozen-Food/Frozen-Meat/Meat/I%26J-Beefers-Beef-Patties-800g/p/000000000000218119_EA,"{'Date': '2023-03-12', 'Price': 89.99}"
2023-03-13,89.99,0.0,I&J Beefers Beef Patties 800g,South Africa,Africa,ZAR,Pick n Pay,Food and Groceries,https://www.pnp.co.za/pnpstorefront/pnp/en/All-Products/Frozen-Food/Frozen-Meat/Meat/I%26J-Beefers-Beef-Patties-800g/p/000000000000218119_EA,"{'Date': '2023-03-13', 'Price': 89.99}"
2023-03-14,89.99,0.0,I&J Beefers Beef Patties 800g,South Africa,Africa,ZAR,Pick n Pay,Food and Groceries,https://www.pnp.co.za/pnpstorefront/pnp/en/All-Products/Frozen-Food/Frozen-Meat/Meat/I%26J-Beefers-Beef-Patties-800g/p/000000000000218119_EA,"{'Date': '2023-03-14', 'Price': 89.99}"
2023-03-15,89.99,0.0,I&J Beefers Beef Patties 800g,South Africa,Africa,ZAR,Pick n Pay,Food and Groceries,https://www.pnp.co.za/pnpstorefront/pnp/en/All-Products/Frozen-Food/Frozen-Meat/Meat/I%26J-Beefers-Beef-Patties-800g/p/000000000000218119_EA,"{'Date': '2023-03-15', 'Price': 89.99}"
2023-03-16,89.99,0.0,I&J Beefers Beef Patties 800g,South Africa,Africa,ZAR,Pick n Pay,Food and Groceries,https://www.pnp.co.za/pnpstorefront/pnp/en/All-Products/Frozen-Food/Frozen-Meat/Meat/I%26J-Beefers-Beef-Patties-800g/p/000000000000218119_EA,"{'Date': '2023-03-16', 'Price': 89.99}"
2023-03-17,89.99,0.0,I&J Beefers Beef Patties 800g,South Africa,Africa,ZAR,Pick n Pay,Food and Groceries,https://www.pnp.co.za/pnpstorefront/pnp/en/All-Products/Frozen-Food/Frozen-Meat/Meat/I%26J-Beefers-Beef-Patties-800g/p/000000000000218119_EA,"{'Date': '2023-03-17', 'Price': 89.99}"
2023-03-18,89.99,0.0,I&J Beefers Beef Patties 800g,South Africa,Africa,ZAR,Pick n Pay,Food and Groceries,https://www.pnp.co.za/pnpstorefront/pnp/en/All-Products/Frozen-Food/Frozen-Meat/Meat/I%26J-Beefers-Beef-Patties-800g/p/000000000000218119_EA,"{'Date': '2023-03-18', 'Price': 89.99}"
2023-03-19,89.99,0.0,I&J Beefers Beef Patties 800g,South Africa,Africa,ZAR,Pick n Pay,Food and Groceries,https://www.pnp.co.za/pnpstorefront/pnp/en/All-Products/Frozen-Food/Frozen-Meat/Meat/I%26J-Beefers-Beef-Patties-800g/p/000000000000218119_EA,"{'Date': '2023-03-19', 'Price': 89.99}"
2023-03-20,89.99,0.0,I&J Beefers Beef Patties 800g,South Africa,Africa,ZAR,Pick n Pay,Food and Groceries,https://www.pnp.co.za/pnpstorefront/pnp/en/All-Products/Frozen-Food/Frozen-Meat/Meat/I%26J-Beefers-Beef-Patties-800g/p/000000000000218119_EA,"{'Date': '2023-03-20', 'Price': 89.99}"
2023-03-21,89.99,0.0,I&J Beefers Beef Patties 800g,South Africa,Africa,ZAR,Pick n Pay,Food and Groceries,https://www.pnp.co.za/pnpstorefront/pnp/en/All-Products/Frozen-Food/Frozen-Meat/Meat/I%26J-Beefers-Beef-Patties-800g/p/000000000000218119_EA,"{'Date': '2023-03-21', 'Price': 89.99}"
2023-03-22,89.99,0.0,I&J Beefers Beef Patties 800g,South Africa,Africa,ZAR,Pick n Pay,Food and Groceries,https://www.pnp.co.za/pnpstorefront/pnp/en/All-Products/Frozen-Food/Frozen-Meat/Meat/I%26J-Beefers-Beef-Patties-800g/p/000000000000218119_EA,"{'Date': '2023-03-22', 'Price': 89.99}"
2023-03-23,89.99,0.0,I&J Beefers Beef Patties 800g,South Africa,Africa,ZAR,Pick n Pay,Food and Groceries,https://www.pnp.co.za/pnpstorefront/pnp/en/All-Products/Frozen-Food/Frozen-Meat/Meat/I%26J-Beefers-Beef-Patties-800g/p/000000000000218119_EA,"{'Date': '2023-03-23', 'Price': 89.99}"
2023-03-24,89.99,0.0,I&J Beefers Beef Patties 800g,South Africa,Africa,ZAR,Pick n Pay,Food and Groceries,https://www.pnp.co.za/pnpstorefront/pnp/en/All-Products/Frozen-Food/Frozen-Meat/Meat/I%26J-Beefers-Beef-Patties-800g/p/000000000000218119_EA,"{'Date': '2023-03-24', 'Price': 89.99}"
2023-03-25,89.99,0.0,I&J Beefers Beef Patties 800g,South Africa,Africa,ZAR,Pick n Pay,Food and Groceries,https://www.pnp.co.za/pnpstorefront/pnp/en/All-Products/Frozen-Food/Frozen-Meat/Meat/I%26J-Beefers-Beef-Patties-800g/p/000000000000218119_EA,"{'Date': '2023-03-25', 'Price': 89.99}"
2023-03-26,89.99,0.0,I&J Beefers Beef Patties 800g,South Africa,Africa,ZAR,Pick n Pay,Food and Groceries,https://www.pnp.co.za/pnpstorefront/pnp/en/All-Products/Frozen-Food/Frozen-Meat/Meat/I%26J-Beefers-Beef-Patties-800g/p/000000000000218119_EA,"{'Date': '2023-03-26', 'Price': 89.99}"
2023-03-27,89.99,0.0,I&J Beefers Beef Patties 800g,South Africa,Africa,ZAR,Pick n Pay,Food and Groceries,https://www.pnp.co.za/pnpstorefront/pnp/en/All-Products/Frozen-Food/Frozen-Meat/Meat/I%26J-Beefers-Beef-Patties-800g/p/000000000000218119_EA,"{'Date': '2023-03-27', 'Price': 89.99}"
2023-03-28,89.99,0.0,I&J Beefers Beef Patties 800g,South Africa,Africa,ZAR,Pick n Pay,Food and Groceries,https://www.pnp.co.za/pnpstorefront/pnp/en/All-Products/Frozen-Food/Frozen-Meat/Meat/I%26J-Beefers-Beef-Patties-800g/p/000000000000218119_EA,"{'Date': '2023-03-28', 'Price': 89.99}"
2023-03-29,89.99,0.0,I&J Beefers Beef Patties 800g,South Africa,Africa,ZAR,Pick n Pay,Food and Groceries,https://www.pnp.co.za/pnpstorefront/pnp/en/All-Products/Frozen-Food/Frozen-Meat/Meat/I%26J-Beefers-Beef-Patties-800g/p/000000000000218119_EA,"{'Date': '2023-03-29', 'Price': 89.99}"
2023-03-30,89.99,0.0,I&J Beefers Beef Patties 800g,South Africa,Africa,ZAR,Pick n Pay,Food and Groceries,https://www.pnp.co.za/pnpstorefront/pnp/en/All-Products/Frozen-Food/Frozen-Meat/Meat/I%26J-Beefers-Beef-Patties-800g/p/000000000000218119_EA,"{'Date': '2023-03-30', 'Price': 89.99}"
2023-03-31,89.99,0.0,I&J Beefers Beef Patties 800g,South Africa,Africa,ZAR,Pick n Pay,Food and Groceries,https://www.pnp.co.za/pnpstorefront/pnp/en/All-Products/Frozen-Food/Frozen-Meat/Meat/I%26J-Beefers-Beef-Patties-800g/p/000000000000218119_EA,"{'Date': '2023-03-31', 'Price': 89.99}"
2023-04-01,89.99,0.0,I&J Beefers Beef Patties 800g,South Africa,Africa,ZAR,Pick n Pay,Food and Groceries,https://www.pnp.co.za/pnpstorefront/pnp/en/All-Products/Frozen-Food/Frozen-Meat/Meat/I%26J-Beefers-Beef-Patties-800g/p/000000000000218119_EA,"{'Date': '2023-04-01', 'Price': 89.99}"
2023-03-01,25.99,,No Name Frozen Chicken Liver 500g,South Africa,Africa,ZAR,Pick n Pay,Food and Groceries,https://www.pnp.co.za/pnpstorefront/pnp/en/All-Products/Frozen-Food/Frozen-Poultry/Other-Poultry/No-Name-Frozen-Chicken-Liver-500g/p/000000000000153621_EA,"{'Date': '2023-03-01', 'Price': 25.99}"
2023-03-02,25.99,0.0,No Name Frozen Chicken Liver 500g,South Africa,Africa,ZAR,Pick n Pay,Food and Groceries,https://www.pnp.co.za/pnpstorefront/pnp/en/All-Products/Frozen-Food/Frozen-Poultry/Other-Poultry/No-Name-Frozen-Chicken-Liver-500g/p/000000000000153621_EA,"{'Date': '2023-03-02', 'Price': 25.99}"
2023-03-03,25.99,0.0,No Name Frozen Chicken Liver 500g,South Africa,Africa,ZAR,Pick n Pay,Food and Groceries,https://www.pnp.co.za/pnpstorefront/pnp/en/All-Products/Frozen-Food/Frozen-Poultry/Other-Poultry/No-Name-Frozen-Chicken-Liver-500g/p/000000000000153621_EA,"{'Date': '2023-03-03', 'Price': 25.99}"
2023-03-04,25.99,0.0,No Name Frozen Chicken Liver 500g,South Africa,Africa,ZAR,Pick n Pay,Food and Groceries,https://www.pnp.co.za/pnpstorefront/pnp/en/All-Products/Frozen-Food/Frozen-Poultry/Other-Poultry/No-Name-Frozen-Chicken-Liver-500g/p/000000000000153621_EA,"{'Date': '2023-03-04', 'Price': 25.99}"
2023-03-06,25.99,0.0,No Name Frozen Chicken Liver 500g,South Africa,Africa,ZAR,Pick n Pay,Food and Groceries,https://www.pnp.co.za/pnpstorefront/pnp/en/All-Products/Frozen-Food/Frozen-Poultry/Other-Poultry/No-Name-Frozen-Chicken-Liver-500g/p/000000000000153621_EA,"{'Date': '2023-03-06', 'Price': 25.99}"
2023-03-07,25.99,0.0,No Name Frozen Chicken Liver 500g,South Africa,Africa,ZAR,Pick n Pay,Food and Groceries,https://www.pnp.co.za/pnpstorefront/pnp/en/All-Products/Frozen-Food/Frozen-Poultry/Other-Poultry/No-Name-Frozen-Chicken-Liver-500g/p/000000000000153621_EA,"{'Date': '2023-03-07', 'Price': 25.99}"
2023-03-08,25.99,0.0,No Name Frozen Chicken Liver 500g,South Africa,Africa,ZAR,Pick n Pay,Food and Groceries,https://www.pnp.co.za/pnpstorefront/pnp/en/All-Products/Frozen-Food/Frozen-Poultry/Other-Poultry/No-Name-Frozen-Chicken-Liver-500g/p/000000000000153621_EA,"{'Date': '2023-03-08', 'Price': 25.99}"
2023-03-09,25.99,0.0,No Name Frozen Chicken Liver 500g,South Africa,Africa,ZAR,Pick n Pay,Food and Groceries,https://www.pnp.co.za/pnpstorefront/pnp/en/All-Products/Frozen-Food/Frozen-Poultry/Other-Poultry/No-Name-Frozen-Chicken-Liver-500g/p/000000000000153621_EA,"{'Date': '2023-03-09', 'Price': 25.99}"
2023-03-10,25.99,0.0,No Name Frozen Chicken Liver 500g,South Africa,Africa,ZAR,Pick n Pay,Food and Groceries,https://www.pnp.co.za/pnpstorefront/pnp/en/All-Products/Frozen-Food/Frozen-Poultry/Other-Poultry/No-Name-Frozen-Chicken-Liver-500g/p/000000000000153621_EA,"{'Date': '2023-03-10', 'Price': 25.99}"
2023-03-11,25.99,0.0,No Name Frozen Chicken Liver 500g,South Africa,Africa,ZAR,Pick n Pay,Food and Groceries,https://www.pnp.co.za/pnpstorefront/pnp/en/All-Products/Frozen-Food/Frozen-Poultry/Other-Poultry/No-Name-Frozen-Chicken-Liver-500g/p/000000000000153621_EA,"{'Date': '2023-03-11', 'Price': 25.99}"
2023-03-12,25.99,0.0,No Name Frozen Chicken Liver 500g,South Africa,Africa,ZAR,Pick n Pay,Food and Groceries,https://www.pnp.co.za/pnpstorefront/pnp/en/All-Products/Frozen-Food/Frozen-Poultry/Other-Poultry/No-Name-Frozen-Chicken-Liver-500g/p/000000000000153621_EA,"{'Date': '2023-03-12', 'Price': 25.99}"
2023-03-13,25.99,0.0,No Name Frozen Chicken Liver 500g,South Africa,Africa,ZAR,Pick n Pay,Food and Groceries,https://www.pnp.co.za/pnpstorefront/pnp/en/All-Products/Frozen-Food/Frozen-Poultry/Other-Poultry/No-Name-Frozen-Chicken-Liver-500g/p/000000000000153621_EA,"{'Date': '2023-03-13', 'Price': 25.99}"
2023-03-14,25.99,0.0,No Name Frozen Chicken Liver 500g,South Africa,Africa,ZAR,Pick n Pay,Food and Groceries,https://www.pnp.co.za/pnpstorefront/pnp/en/All-Products/Frozen-Food/Frozen-Poultry/Other-Poultry/No-Name-Frozen-Chicken-Liver-500g/p/000000000000153621_EA,"{'Date': '2023-03-14', 'Price': 25.99}"
2023-03-15,25.99,0.0,No Name Frozen Chicken Liver 500g,South Africa,Africa,ZAR,Pick n Pay,Food and Groceries,https://www.pnp.co.za/pnpstorefront/pnp/en/All-Products/Frozen-Food/Frozen-Poultry/Other-Poultry/No-Name-Frozen-Chicken-Liver-500g/p/000000000000153621_EA,"{'Date': '2023-03-15', 'Price': 25.99}"
2023-03-16,25.99,0.0,No Name Frozen Chicken Liver 500g,South Africa,Africa,ZAR,Pick n Pay,Food and Groceries,https://www.pnp.co.za/pnpstorefront/pnp/en/All-Products/Frozen-Food/Frozen-Poultry/Other-Poultry/No-Name-Frozen-Chicken-Liver-500g/p/000000000000153621_EA,"{'Date': '2023-03-16', 'Price': 25.99}"
2023-03-17,25.99,0.0,No Name Frozen Chicken Liver 500g,South Africa,Africa,ZAR,Pick n Pay,Food and Groceries,https://www.pnp.co.za/pnpstorefront/pnp/en/All-Products/Frozen-Food/Frozen-Poultry/Other-Poultry/No-Name-Frozen-Chicken-Liver-500g/p/000000000000153621_EA,"{'Date': '2023-03-17', 'Price': 25.99}"
2023-03-18,25.99,0.0,No Name Frozen Chicken Liver 500g,South Africa,Africa,ZAR,Pick n Pay,Food and Groceries,https://www.pnp.co.za/pnpstorefront/pnp/en/All-Products/Frozen-Food/Frozen-Poultry/Other-Poultry/No-Name-Frozen-Chicken-Liver-500g/p/000000000000153621_EA,"{'Date': '2023-03-18', 'Price': 25.99}"
2023-03-19,25.99,0.0,No Name Frozen Chicken Liver 500g,South Africa,Africa,ZAR,Pick n Pay,Food and Groceries,https://www.pnp.co.za/pnpstorefront/pnp/en/All-Products/Frozen-Food/Frozen-Poultry/Other-Poultry/No-Name-Frozen-Chicken-Liver-500g/p/000000000000153621_EA,"{'Date': '2023-03-19', 'Price': 25.99}"
2023-03-20,25.99,0.0,No Name Frozen Chicken Liver 500g,South Africa,Africa,ZAR,Pick n Pay,Food and Groceries,https://www.pnp.co.za/pnpstorefront/pnp/en/All-Products/Frozen-Food/Frozen-Poultry/Other-Poultry/No-Name-Frozen-Chicken-Liver-500g/p/000000000000153621_EA,"{'Date': '2023-03-20', 'Price': 25.99}"
2023-03-21,25.99,0.0,No Name Frozen Chicken Liver 500g,South Africa,Africa,ZAR,Pick n Pay,Food and Groceries,https://www.pnp.co.za/pnpstorefront/pnp/en/All-Products/Frozen-Food/Frozen-Poultry/Other-Poultry/No-Name-Frozen-Chicken-Liver-500g/p/000000000000153621_EA,"{'Date': '2023-03-21', 'Price': 25.99}"
2023-03-22,25.99,0.0,No Name Frozen Chicken Liver 500g,South Africa,Africa,ZAR,Pick n Pay,Food and Groceries,https://www.pnp.co.za/pnpstorefront/pnp/en/All-Products/Frozen-Food/Frozen-Poultry/Other-Poultry/No-Name-Frozen-Chicken-Liver-500g/p/000000000000153621_EA,"{'Date': '2023-03-22', 'Price': 25.99}"
2023-03-23,25.99,0.0,No Name Frozen Chicken Liver 500g,South Africa,Africa,ZAR,Pick n Pay,Food and Groceries,https://www.pnp.co.za/pnpstorefront/pnp/en/All-Products/Frozen-Food/Frozen-Poultry/Other-Poultry/No-Name-Frozen-Chicken-Liver-500g/p/000000000000153621_EA,"{'Date': '2023-03-23', 'Price': 25.99}"
2023-03-24,25.99,0.0,No Name Frozen Chicken Liver 500g,South Africa,Africa,ZAR,Pick n Pay,Food and Groceries,https://www.pnp.co.za/pnpstorefront/pnp/en/All-Products/Frozen-Food/Frozen-Poultry/Other-Poultry/No-Name-Frozen-Chicken-Liver-500g/p/000000000000153621_EA,"{'Date': '2023-03-24', 'Price': 25.99}"
2023-03-25,25.99,0.0,No Name Frozen Chicken Liver 500g,South Africa,Africa,ZAR,Pick n Pay,Food and Groceries,https://www.pnp.co.za/pnpstorefront/pnp/en/All-Products/Frozen-Food/Frozen-Poultry/Other-Poultry/No-Name-Frozen-Chicken-Liver-500g/p/000000000000153621_EA,"{'Date': '2023-03-25', 'Price': 25.99}"
2023-03-26,25.99,0.0,No Name Frozen Chicken Liver 500g,South Africa,Africa,ZAR,Pick n Pay,Food and Groceries,https://www.pnp.co.za/pnpstorefront/pnp/en/All-Products/Frozen-Food/Frozen-Poultry/Other-Poultry/No-Name-Frozen-Chicken-Liver-500g/p/000000000000153621_EA,"{'Date': '2023-03-26', 'Price': 25.99}"
